StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Division,Q2_1,Q3_7,Q3_15,Q3_16,Q3_17,Q4_2,Q4_8,Q5_5,Q5_9,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q7_1,Q8_1,Q8_2,Q8_3,Q8_4,Q9,Q10_1,Q10_2,Q10_3,Q10_4,Q11_1,Q12_3,Q13_4,Q13_5,Q14,Q15_4,Q15_10,Q15_9,Q15_7,Q15_8,Q15_11,Q15_5,Q15_12,Q16,Q17,Q18,Q19,Q20,Q20_4_TEXT,Q21,Q22,Q23,Q23_11_TEXT,Q24,Q24_11_TEXT,Q25,Q26_10,Q26_9,Q26_7,Q26_8,Q26_5,Q26_12,Q27_4,Q27_10,Q27_9,Q27_7,Q27_8,Q27_11
2/22/2021 11:46:24,2/22/2021 11:52:46,IP Address,100,382,True,2/22/2021 11:52:47,R_3qQ0wYLCqWZ9IDQ,gl,EN,US,7,20,1,15,8,5,12,7.8,9.1,1,2,4,5,3,9.9,3,4,1,2,volleyball,3,1,2,4,4,3.8,10,4,Science,8,5,4,3,2,6,1,7,Yes,"English,Science",,12,Female,,4,15 to 30 minutes,Asian: Indian or South/Southeast Asian,,Hindu,,"College Degree (e.g., Associate's degree, Bachelor's degree)",,,,,,,,,,,,
2/22/2021 11:45:12,2/22/2021 11:53:13,IP Address,100,480,True,2/22/2021 11:53:13,R_1pzdTIByw6rUhH6,gl,EN,US,9.4,2,0,0,3,4.9,6.4,7,8.5,5,1,2,3,4,1,2,4,1,3,,4,3,2,1,1,1,9,0,English,5,4,6,1,2,7,8,3,Yes,"History,Science",,10,Male,,6 or more,15 to 30 minutes,White,,Atheist,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:35:20,2/22/2021 11:53:25,IP Address,100,1084,True,2/22/2021 11:53:25,R_w0IXKu3CbpAHk6B,gl,EN,US,7,15,4,8,4,4,6,7,7,1,2,3,4,5,6,3,4,1,2,Sports ,4,1,3,2,2,5,0,4,Fine Arts,5,2,1,8,3,6,4,7,No,,,9,Female,,5,30 to 60 minutes,Multiracial,,"Christian (Protestant, Catholic, Orthodox, etc.)",,"College Degree (e.g., Associate's degree, Bachelor's degree)",,,,,,,,,,,,
2/22/2021 11:48:38,2/22/2021 11:55:11,IP Address,100,393,True,2/22/2021 11:55:11,R_3PFyHvj0KraB7kv,gl,EN,US,7,10,0,11,10,1.5,2.5,8.5,9,2,1,3,4,5,9.5,3,4,1,2,Sports,3,2,1,4,0,2.5,7,7,Math,7,4,3,1,8,6,2,5,Yes,"History,Science",,12,Male,,3 or fewer,30 to 60 minutes,White,,Agnostic,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:51:39,2/22/2021 11:58:37,IP Address,100,417,True,2/22/2021 11:58:37,R_3iR3xFLfwwZu5kB,gl,EN,US,7.1,2,1,2,20,2.4,4,8.8,9,1,2,4,3,5,2.1,2,4,1,3,Tennis,4,2,1,3,1,3.2,6,6,Math,5,8,6,3,2,4,1,7,Yes,"Math,Science",,10,Male,,3 or fewer,15 to 30 minutes,Prefer not to answer,,Muslim,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:42:04,2/22/2021 11:58:57,IP Address,100,1012,True,2/22/2021 11:58:58,R_yybWQJ7gggPV8g9,gl,EN,US,1.8,12,0,12,8,1.3,2.4,8.6,8.6,4,1,2,3,5,4.9,4,1,3,2,crü,1,4,2,3,3,0.9,8,2,Math,2,4,7,6,3,8,1,5,Yes,"CADS,Science",,11,Female,,4,Less than 15 minutes,White,,"Christian (Protestant, Catholic, Orthodox, etc.)",,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:53:16,2/22/2021 11:59:40,IP Address,100,384,True,2/22/2021 11:59:40,R_2b30FzWl9puNYTm,gl,EN,US,7,8,2,6,4,4,6,7.5,9,2,3,4,1,5,2.2,3,4,2,1,musical ,3,4,1,2,2,5,3,10,Math,7,1,4,3,5,8,6,2,Yes,"English,World Language",,9,Female,,4,Less than 15 minutes,White,,"Christian (Protestant, Catholic, Orthodox, etc.)",,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:56:18,2/22/2021 12:00:09,IP Address,100,231,True,2/22/2021 12:00:10,R_1lmoVvPbRVC4JCs,gl,EN,US,7,8,2,14,10,4,6,8,9.9,1,2,3,4,5,4,2,4,1,3,football,2,3,1,4,3,2.9,5,5,Math,8,1,3,5,4,6,2,7,Yes,"English,Science",,9,Male,,4,Less than 15 minutes,White,,Jewish,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:57:58,2/22/2021 12:01:32,IP Address,100,213,True,2/22/2021 12:01:32,R_WxLkez06LfIKoZr,gl,EN,US,6.1,12,12,12,6,2.5,3,7.2,10.5,1,2,4,3,5,7.5,3,4,1,2,Track and Field,3,1,4,2,1,2,8,4,Science,8,4,6,5,1,7,2,3,Yes,"History,Math",,12,Male,,6 or more,30 to 60 minutes,"Asian: Indian or South/Southeast Asian,Hispanic or Latina/o/x",,Agnostic,,Did not finish high school,,,,,,,,,,,,
2/22/2021 11:36:59,2/22/2021 12:01:50,IP Address,100,1491,True,2/22/2021 12:01:50,R_21dh1dmt38pcIzx,gl,EN,US,10,3,0,5,20,4,7,4,4,1,4,3,2,5,0,1,3,4,2,Student Council or the Theatre Program,2,3,4,1,0,0.3,5,9,Math,3,1,2,5,7,8,6,4,Yes,"English,Fine Arts",,9,Male,,3 or fewer,60 minutes or more,White,,Atheist,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:56:18,2/22/2021 12:03:06,IP Address,100,407,True,2/22/2021 12:03:06,R_3HSMGgCEoSow0cr,gl,EN,US,7,14,5,5,12,2,4.5,7.5,10.5,2,1,3,5,4,6.7,3,4,1,2,Sports ,3,4,1,2,2,4,8,6,Math,5,6,7,2,3,8,1,4,Yes,"CADS,Science",,9,Male,,4,15 to 30 minutes,White,,Not sure/Prefer not to answer,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:43:38,2/22/2021 12:04:10,IP Address,100,1231,True,2/22/2021 12:04:11,R_3pncXxrIPT8sv5C,gl,EN,US,6.8,8,0,3,14,3,5.5,7,8.5,2,1,4,3,5,4,2,4,1,3,after school sports practices,2,1,3,4,1,2.5,3,6,English,4,6,1,2,3,8,5,7,No,,,11,Female,,4,Less than 15 minutes,Asian: East Asian,,Buddhist,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:56:42,2/22/2021 12:04:11,IP Address,100,448,True,2/22/2021 12:04:11,R_31iqqIzeYPPk36s,gl,EN,US,5,10,1,5,3,2.5,2,8,9,1,2,3,4,5,8,3,4,1,2,Athletics,4,2,1,3,0,5,8,9,Science,8,4,6,1,3,7,5,2,No,,,9,Male,,4,Less than 15 minutes,White,,"Christian (Protestant, Catholic, Orthodox, etc.)",,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:36:25,2/22/2021 12:07:55,IP Address,100,1889,True,2/22/2021 12:07:55,R_e2uG5p3TCEXuztv,gl,EN,US,7.2,10,2,4,5,4,10,9,8,3,2,1,4,5,5.6,1,2,3,4,Robotics ,1,2,3,4,3,4.2,8,8,World Language,2,5,1,3,6,8,4,7,Yes,"Fine Arts,Science",,9,Male,,3 or fewer,Less than 15 minutes,Asian: East Asian,,"Christian (Protestant, Catholic, Orthodox, etc.)",,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:49:20,2/22/2021 12:11:41,IP Address,100,1341,True,2/22/2021 12:11:41,R_1kFWMgVpiVEndKT,gl,EN,US,8,10,1,12,3,4.5,8,8.3,9.5,1,2,4,3,5,6,3,4,2,1,Fine Arts,3,1,4,2,3,1.5,10,9,English,1,5,6,8,2,7,4,3,Yes,"CADS,World Language",,12,Female,,5,15 to 30 minutes,"Asian: East Asian,Hispanic or Latina/o/x",,Not sure/Prefer not to answer,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 12:10:21,2/22/2021 12:13:59,IP Address,100,217,True,2/22/2021 12:13:59,R_3oNFKUxscZB0m9P,gl,EN,US,6.4,17,4,10,0,4,5.8,8,9.1,3,1,2,5,4,9,2,3,1,4,Volleyball,4,3,2,1,2,4.1,4,7,Science,8,1,7,2,3,5,4,6,Yes,"English,History",,12,Female,,3 or fewer,Less than 15 minutes,Asian: East Asian,,Atheist,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 12:02:36,2/22/2021 12:15:59,IP Address,100,803,True,2/22/2021 12:15:59,R_5nYp8SxaT9CdkDn,gl,EN,US,7.2,4,4,12,4,2.7,4.5,8.8,9.9,1,4,3,2,5,8.1,2,4,1,3,Football Practice after school,2,1,4,3,3,1,6,1,Science,6,7,5,2,1,8,3,4,Yes,"History,Math",Not really,9,Male,,4,Less than 15 minutes,"Hispanic or Latina/o/x,White",,"Christian (Protestant, Catholic, Orthodox, etc.)",,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:35:30,2/22/2021 12:17:16,IP Address,100,2505,True,2/22/2021 12:17:16,R_1eDZdSrOcn1wllO,gl,EN,US,7,0,0,8,0,4,4,6.5,10,1,2,4,3,5,7.5,2,4,1,3,,3,1,4,2,5,2.5,8,7,English,8,6,3,7,4,2,5,1,Yes,"Mind/Body,Science",,9,Female,,3 or fewer,15 to 30 minutes,Asian: Indian or South/Southeast Asian,,"Christian (Protestant, Catholic, Orthodox, etc.)",,High school diploma or G.E.D,,,,,,,,,,,,
2/22/2021 12:15:04,2/22/2021 12:24:38,IP Address,100,574,True,2/22/2021 12:24:38,R_1QrLe0VVx7J1xQF,gl,EN,US,6.1,4,0,0,3,2.6,4.8,6.2,8.5,3,1,2,5,4,5.6,1,4,3,2,Fall Play,1,3,4,2,2,3,4,9,History,7,1,4,2,6,8,5,3,Yes,"English,History",,9,Female,,4,Less than 15 minutes,Asian: Indian or South/Southeast Asian,,Atheist,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 12:22:47,2/22/2021 12:26:45,IP Address,100,238,True,2/22/2021 12:26:46,R_2VqJfN2l7KEVfTm,gl,EN,US,9.1,8,6,13,14,4.2,7,6,6.4,1,2,5,4,3,6.5,2,4,1,3,Sports,3,4,2,1,0,2,4,2,Math,3,6,2,7,4,5,1,8,Yes,"Math,Science",,9,Male,,3 or fewer,15 to 30 minutes,Prefer not to answer,,Not sure/Prefer not to answer,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 12:21:35,2/22/2021 12:27:20,IP Address,100,345,True,2/22/2021 12:27:21,R_yCPWQClzdDeeC2d,gl,EN,US,7.6,4,0,8,4,4,5,7,9,1,2,3,4,5,10,2,4,1,3,Sports,4,1,3,2,2,2,7,5,World Language,7,1,3,8,6,5,4,2,Yes,"English,Fine Arts",,10,Female,,5,Less than 15 minutes,Black or African-American,,"Christian (Protestant, Catholic, Orthodox, etc.)",,"College Degree (e.g., Associate's degree, Bachelor's degree)",,,,,,,,,,,,
2/22/2021 11:36:40,2/22/2021 12:28:38,IP Address,100,3117,True,2/22/2021 12:28:38,R_1qePUh8UmBW2dCJ,gl,EN,US,5.5,4,0,0,7,4,8,7.5,9.5,4,1,3,2,5,3,2,3,4,1,dance,2,3,4,1,1,3,7,8,Math,6,2,3,4,7,8,1,5,Yes,"English,Science",,9,Female,,3 or fewer,15 to 30 minutes,"Asian: East Asian,White",,Atheist,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 12:21:03,2/22/2021 12:29:03,IP Address,100,479,True,2/22/2021 12:29:03,R_3EPV4LgOrA5WDgc,gl,EN,US,8.7,12,6,12,3,4.5,6,6,7,2,1,4,5,3,9.5,3,4,1,2,,1,4,2,3,5,4,7,4,English,4,6,2,7,3,5,1,8,Yes,"Fine Arts,Science",,12,Female,,3 or fewer,30 to 60 minutes,Asian: Indian or South/Southeast Asian,,Atheist,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:34:53,2/22/2021 12:30:06,IP Address,100,3313,True,2/22/2021 12:30:07,R_3O043LS4JgL4XiF,gl,EN,US,7.1,3,0,4,8,3.1,5,5.5,8,1,4,5,3,2,7,3,2,4,1,??,2,1,4,3,3,0.5,2,9,English,7,1,2,3,6,8,5,4,Yes,"English,Fine Arts",,10,Non-binary,,4,15 to 30 minutes,Asian: East Asian,,Agnostic,,"College Degree (e.g., Associate's degree, Bachelor's degree)",,,,,,,,,,,,
2/22/2021 12:22:54,2/22/2021 12:32:18,IP Address,100,563,True,2/22/2021 12:32:18,R_T6qPjaaQxdey4Jb,gl,EN,US,8,3,1,2,6,3,6,6.5,7.5,1,2,4,3,5,7,1,3,4,2,the club I lead,1,2,3,4,3,5,8,8,English,7,6,1,2,5,8,3,4,Yes,"Fine Arts,History",,12,Female,,4,Less than 15 minutes,Asian: East Asian,,Agnostic,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:39:41,2/22/2021 12:38:10,IP Address,100,3508,True,2/22/2021 12:38:10,R_1M5kh1ld95Fx6YN,gl,EN,US,8.1,4,0,1,3,5,4,6.5,8,1,2,3,5,4,5,2,4,3,1,visual arts,3,1,4,2,1,2.5,9,4,Science,3,4,1,7,5,8,2,6,Yes,"Math,Science",,11,Female,,4,Less than 15 minutes,Hispanic or Latina/o/x,,"Christian (Protestant, Catholic, Orthodox, etc.)",,High school diploma or G.E.D,,,,,,,,,,,,
2/22/2021 11:37:36,2/22/2021 12:39:12,IP Address,100,3696,True,2/22/2021 12:39:13,R_1g2D5aj2G11qKM5,gl,EN,US,6.5,8,3,3,6,4.5,7,8.7,10,1,2,5,4,3,7,3,4,1,2,,1,2,3,4,3,1.4,9,3,Science,2,8,3,4,5,6,1,7,Yes,"History,Science",,12,Female,,4,Less than 15 minutes,"Asian: East Asian,Multiracial,White",,"Christian (Protestant, Catholic, Orthodox, etc.)",,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 12:35:01,2/22/2021 12:39:22,IP Address,100,260,True,2/22/2021 12:39:23,R_1fkNqj6O74dJGJG,gl,EN,US,5,3,1,4,10,2.5,4.2,6,6,3,1,4,2,5,7.2,4,2,1,3,,4,1,2,3,3,2.8,2,10,English,3,2,6,1,5,8,7,4,Yes,"Fine Arts,History",,12,Female,,4,Less than 15 minutes,White,,Jewish,,"College Degree (e.g., Associate's degree, Bachelor's degree)",,,,,,,,,,,,
2/22/2021 11:44:50,2/22/2021 12:45:36,IP Address,100,3645,True,2/22/2021 12:45:36,R_RRDkiZ978YrvaU1,gl,EN,US,8.7,9,6,10,20,4.8,7.5,6,12,2,1,4,3,5,7.4,2,4,1,3,SPORTS,2,4,1,3,3,2.5,9,7,Math,7,5,6,3,2,8,1,4,No,,,10,Female,,4,60 minutes or more,White,,Jewish,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 12:43:53,2/22/2021 12:48:02,IP Address,100,248,True,2/22/2021 12:48:02,R_1QmuT8jgVxe9TzF,gl,EN,US,7.7,3,4,0,12,3,6,10.2,10.2,1,3,2,4,5,5,1,3,4,2,,1,2,4,3,1,2,7,9,English,3,5,1,6,4,7,2,8,Yes,"Fine Arts,Science",,10,Prefer not to answer,,4,Prefer not to answer,Prefer not to answer,,Not sure/Prefer not to answer,,Not sure/Prefer not to answer,,,,,,,,,,,,
2/22/2021 11:31:59,2/22/2021 12:50:34,IP Address,100,4714,True,2/22/2021 12:50:34,R_3GkQiO9sIgKNV8A,gl,EN,US,3.5,5,3,0,8,3.5,5.5,8,9,1,2,4,5,3,5,2,3,1,4,Sports,4,2,3,1,2,2,8,2,CADS,1,5,6,7,2,4,3,8,Yes,"CADS,Science",,11,Male,,3 or fewer,15 to 30 minutes,Asian: Indian or South/Southeast Asian,,Hindu,,"College Degree (e.g., Associate's degree, Bachelor's degree)",,,,,,,,,,,,
2/22/2021 11:35:02,2/22/2021 12:52:05,IP Address,100,4622,True,2/22/2021 12:52:05,R_abYv6Pl654q18VH,gl,EN,US,5.5,2,1,0,5,2.5,5,8.5,9.5,1,4,2,3,5,4,3,4,2,1,,1,3,2,4,0,0.5,10,5,Math,3,8,5,4,1,7,2,6,Yes,"Math,Science",,9,Male,,4,15 to 30 minutes,"Middle Eastern,Multiracial,White",,Atheist,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 12:40:17,2/22/2021 12:55:31,IP Address,100,913,True,2/22/2021 12:55:31,R_3HFZVQvOA0JI7vo,gl,EN,US,3,4,0,12,2,3,8,7,10.1,2,1,3,5,4,2,3,4,1,2,Sports,2,3,1,4,0,2,6,4,History,1,7,2,5,6,8,3,4,Yes,"History,Science",,12,Male,,3 or fewer,Less than 15 minutes,Asian: East Asian,,Agnostic,,"College Degree (e.g., Associate's degree, Bachelor's degree)",,,,,,,,,,,,
2/22/2021 13:08:15,2/22/2021 13:13:57,IP Address,100,341,True,2/22/2021 13:13:57,R_ue47F7VvIUWIr17,gl,EN,US,6,2,2,1,5,1.5,2.5,7.8,10.2,1,2,4,3,5,3,2,4,3,1,,2,1,4,3,1,1,7,8,Math,7,3,6,1,5,8,2,4,Yes,"History,Science",,9,Female,,4,Less than 15 minutes,Asian: East Asian,,"Christian (Protestant, Catholic, Orthodox, etc.)",,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 12:28:08,2/22/2021 13:14:24,IP Address,100,2776,True,2/22/2021 13:14:25,R_1q57cb2AWDWNCf3,gl,EN,US,7,8,1,3,6,4,9,8,11,3,4,1,2,5,8,1,4,2,3,sports,1,3,2,4,1,4,1,9,History,3,4,5,1,6,8,7,2,Yes,"History,Science",I would have loved to take a climate change/policy class as I hope to work in that field one day,12,Female,,4,Less than 15 minutes,"Asian: East Asian,Multiracial,White",,Jewish,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 13:28:31,2/22/2021 13:35:42,IP Address,100,431,True,2/22/2021 13:35:42,R_2QVREckq2edQmhQ,gl,EN,US,4,20,0,4,8,1.5,2,7.5,9,1,2,3,4,5,8.5,2,4,1,3,"Sports (for me, tennis)",3,4,1,2,4,3,7,9,English,5,3,4,1,7,6,2,8,Yes,"History,Mind/Body",,10,Male,,4,Less than 15 minutes,White,,Jewish,,"College Degree (e.g., Associate's degree, Bachelor's degree)",,,,,,,,,,,,
2/22/2021 11:34:56,2/22/2021 13:58:19,IP Address,100,8602,True,2/22/2021 13:58:19,R_24dtsFDnSHmmtDi,gl,EN,US,4,10,0,3,0,2,2.5,7.4,9.4,1,2,3,5,4,7.5,3,4,2,1,Sports,4,1,3,2,0,0.7,0,0,English,8,2,1,3,5,7,6,4,No,,,9,Male,,6 or more,30 to 60 minutes,Black or African-American,,Not sure/Prefer not to answer,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 14:03:39,2/22/2021 14:07:33,IP Address,100,233,True,2/22/2021 14:07:33,R_10V1aOiWLBLMiiI,gl,EN,US,4,6,2,3,3,3.3,4.5,9,8,1,2,3,4,5,3.3,3,4,2,1,Crü,1,2,3,4,2,4.1,6,5,Math,7,5,4,2,3,8,1,6,Yes,"History,Science",,9,Male,,5,15 to 30 minutes,Asian: East Asian,,Atheist,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 14:08:34,2/22/2021 14:13:21,IP Address,100,287,True,2/22/2021 14:13:21,R_1hz33CRQAd7O54c,gl,EN,US,7.1,2,6,0,20,3.1,5,8.9,8.8,1,5,2,4,3,0.8,1,2,3,4,club,3,2,1,4,1,2.7,3,7,World Language,4,2,3,1,5,8,7,6,Yes,"English,History",,12,Female,,4,15 to 30 minutes,Multiracial,,Atheist,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 13:52:46,2/22/2021 14:13:46,IP Address,100,1259,True,2/22/2021 14:13:46,R_21v3cPeg2zDAUWB,gl,EN,US,6.5,1,0,4,2,3,7.5,6.5,8,1,5,3,2,4,4,3,2,4,1,Debate,1,2,4,3,0,2,7,6,Math,5,6,2,4,7,8,1,3,Yes,"Fine Arts,Science",,9,Female,,4,15 to 30 minutes,White,,Atheist,,"College Degree (e.g., Associate's degree, Bachelor's degree)",,,,,,,,,,,,
2/22/2021 11:45:57,2/22/2021 14:18:21,IP Address,100,9143,True,2/22/2021 14:18:21,R_2VEW5KC7kOOecaT,gl,EN,US,6,8,2,10,2,5.6,5,7.5,9.9,1,2,3,4,5,5,1,4,3,2,theater because it takes the most time,1,2,4,3,3,2.5,5,4,Science,5,6,2,1,7,4,3,8,Yes,"Fine Arts,History",,9,Prefer not to answer,,4,15 to 30 minutes,White,,Not sure/Prefer not to answer,,Not sure/Prefer not to answer,,,,,,,,,,,,
2/22/2021 12:29:26,2/22/2021 14:39:14,IP Address,100,7787,True,2/22/2021 14:39:14,R_3hgaaTKCjgdMZwN,gl,EN,US,8.5,12,2,6,2,4,10,7.5,8,1,4,2,3,5,5,3,2,4,1,Crü,2,3,1,4,2,4,9,4,English,3,6,5,4,2,7,1,8,Yes,"History,Science",,9,Male,,4,30 to 60 minutes,White,,Atheist,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 14:53:01,2/22/2021 14:54:22,IP Address,100,80,True,2/22/2021 14:54:22,R_3lzDULPACulJqlh,gl,EN,US,3.8,5,9,9,5,9,10.7,4,6.7,1,2,3,4,5,3.8,1,2,3,4,Clubs,2,1,3,4,1,1.9,5,8,English,1,2,3,4,5,6,7,8,Yes,"CADS,English",,11,Male,,4,30 to 60 minutes,White,,Jewish,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 15:36:38,2/22/2021 15:44:39,IP Address,100,481,True,2/22/2021 15:44:40,R_3qpWKbuUnurwTGZ,gl,EN,US,9,2,1,1,3,4.5,12,8.5,8.5,1,2,4,5,3,6,2,1,4,3,,2,3,4,1,1,5,9,4,CADS,1,4,7,6,3,8,5,2,Yes,"Fine Arts,World Language",,11,Female,,6 or more,30 to 60 minutes,White,,Atheist,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 11:27:22,2/22/2021 15:47:45,IP Address,100,15622,True,2/22/2021 15:47:46,R_1erB0sf93RXTS9B,gl,EN,US,6.5,4,3,10,4,3,6,6,8,1,2,3,4,5,10,3,4,1,2,Cross Country,1,2,3,4,1,3,7,5,Math,7,2,5,6,3,8,1,4,No,,,9,Male,,4,15 to 30 minutes,Hispanic or Latina/o/x,,Agnostic,,High school diploma or G.E.D,,,,,,,,,,,,
2/22/2021 15:53:31,2/22/2021 15:56:50,IP Address,100,198,True,2/22/2021 15:56:50,R_1ffJxDAKgh9R1jb,gl,EN,US,8,8,0,12,2,5,10.4,7,10.8,1,2,3,5,4,7.4,3,4,2,1,,1,2,4,3,4,0.1,1,9,History,7,2,1,3,8,6,4,5,Yes,"Fine Arts,History",,12,Female,,4,15 to 30 minutes,Asian: Indian or South/Southeast Asian,,Other (optional specification),spiritual,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 15:52:06,2/22/2021 15:58:28,IP Address,100,381,True,2/22/2021 15:58:28,R_2tAmCfXf7uJHIAp,gl,EN,US,5.8,11,5,12,6,3,6,7,9,1,3,2,4,5,7.5,3,4,2,1,Theater,3,4,2,1,2,4.5,7,4,Math,8,6,1,5,4,7,2,3,No,,,9,Female,,4,15 to 30 minutes,White,,"Christian (Protestant, Catholic, Orthodox, etc.)",,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 15:52:48,2/22/2021 15:58:41,IP Address,100,353,True,2/22/2021 15:58:42,R_T5WafLqmA7vwDfz,gl,EN,US,8.1,6,2,4,10,3,4.5,8,9,2,1,4,5,3,10,3,1,2,4,Robotics ,4,3,2,1,1,3,10,5,World Language,5,6,7,3,1,8,2,4,Yes,"Math,Science",,10,Male,,3 or fewer,15 to 30 minutes,Asian: Indian or South/Southeast Asian,,Atheist,,"College Degree (e.g., Associate's degree, Bachelor's degree)",,,,,,,,,,,,
2/22/2021 15:53:58,2/22/2021 15:59:00,IP Address,100,301,True,2/22/2021 15:59:00,R_2qt0NUvM1USObC1,gl,EN,US,7.8,20,1,14,7,4,3,7,8,2,1,3,4,5,4,3,4,1,2,Baseball,2,3,1,4,2,2,6,4,Science,6,7,4,3,8,5,1,2,Yes,"History,Science",,12,Male,,4,Less than 15 minutes,Asian: East Asian,,Agnostic,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 15:53:40,2/22/2021 15:59:10,IP Address,100,330,True,2/22/2021 15:59:10,R_3G6XIDlpofMnTTg,gl,EN,US,4.6,3,2,0,0,1.5,3.9,7.9,9,1,2,4,3,5,6.7,2,4,1,3,Sports,3,2,1,4,1,3.5,5,5,Math,8,2,6,1,5,7,3,4,No,,,12,Male,,4,Less than 15 minutes,White,,Jewish,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
2/22/2021 15:55:26,2/22/2021 15:59:33,IP Address,100,246,True,2/22/2021 15:59:33,R_3UbaDEnfa8Hutdn,gl,EN,US,8,4,0,2,6,2.1,3.5,8.3,8.5,2,1,3,5,4,6.3,3,4,2,1,debate,2,4,1,3,0,2.9,8,3,World Language,8,3,4,5,1,6,2,7,No,,,9,Male,,4,Less than 15 minutes,Asian: East Asian,,Agnostic,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)",,,,,,,,,,,,
